OBJECTID	NAMOBJ	REMARK	x	y
864	RSUD Martapura OKU Timur	Rumah Sakit Umum	104.345151809	-4.30043808599999
865	RSUD Lahat	Rumah Sakit Umum	103.534592571	-3.79335007700001
866	RS DKT Lahat	Rumah Sakit Umum	103.535439772	-3.79282696600001
867	RS Bukit Asam	Rumah Sakit Umum	103.783241179	-3.76283057299997
868	RSUD Dr. H. M. Rabain Muaraenim	Rumah Sakit Umum	103.77278508	-3.66686798699999
869	RS DKT Muaraenim	Rumah Sakit Umum	103.770544241	-3.62644339299999
870	RSUD Tebingtinggi	Rumah Sakit Umum	103.081961889	-3.59149702100001
871	Poskeslur Pasar Muarabeliti	Rumah Sakit Khusus	103.03859479	-3.24624702800003
872	RSUD Musirawas	Rumah Sakit Umum	103.010821252	-3.23892308699999
873	RS Kader Bangsa Kemasrindo	Rumah Sakit Umum	104.75186377	-3.03367914099999
874	RSUD Palembang	Rumah Sakit Umum	104.768481136	-3.010793965
875	RS Muhammadiyah Plaju Ilir	Rumah Sakit Umum	104.816186729	-3.000326648
876	RSU Daerah Bengkulu	Rumah Sakit Umum	102.309519368	-3.81718271699998
877	Puskeswan Lebong	Rumah Sakit Khusus	102.178273021	-3.10031230800001
878	RSU Daerah Argamakmur	Rumah Sakit Umum	102.190995655	-3.441861238
879	RSU Hanna Charitas	Rumah Sakit Umum	102.178293931	-3.44298636100001
880	RS Hapsari Medika Sidorejo	Rumah Sakit Umum	102.854129506	-3.29208648700001
881	"RS ""DR .Sobirin "" Lubuklinggau Jawa Kan*"	Rumah Sakit Umum	102.863763543	-3.29622984600002
882	RSUD Curup	Rumah Sakit Umum	102.519228177	-3.47740886000003
883	RSUD Dr,M,Yunus	Rumah Sakit Umum	102.313579224	-3.83375122899997
884	RSJ Soerapto Lingkar Barat	Rumah Sakit Khusus	102.302038686	-3.83584749200003
885	RS Bayangkara Jitra	Rumah Sakit Umum	102.254881918	-3.79218586299999
886	RS Rafflesia Bengkulu	Rumah Sakit Umum	102.270160935	-3.796743698
887	RS Tiara Sella Kebunkenanga	Rumah Sakit Umum	102.271337314	-3.80028076999997
888	RSUD Bengkulu Tengah	Rumah Sakit Umum	102.486191451	-3.70581880600002
889	RSUD Lebong	Rumah Sakit Umum	102.259861371	-3.13765051899998
890	RSUD Kepahiang	Rumah Sakit Umum	102.570965398	-3.662858379
891	RSUD Siti Aisyah Lubuklinggau Airkuti	Rumah Sakit Umum	102.915159601	-3.27207319199999
892	Rumah Bersalin dan Balai Pengobatan Margarahayu	Rumah Sakit Khusus	102.918879952	-3.26952233700001
893	Klinik Bersalin Azmura	Rumah Sakit Khusus	102.887796504	-3.28466384799998
894	Balai Pengobatan dan Bersalin Advent Tabajemekeh	Rumah Sakit Khusus	102.879847603	-3.28753095500002
895	Rumah Bersalin Dwi Sri	Rumah Sakit Khusus	102.901282206	-3.27524461000002
896	Rumah Sakit Musi Rawas Airkuti	Rumah Sakit Khusus	102.915745828	-3.271333051
897	Rumah Bersalin Kasih Ibu Wonosari	Rumah Sakit Khusus	104.23124271	-3.43055321000003
898	Rumah Bersalin Permata Mutangtapus	Rumah Sakit Khusus	104.23300199	-3.43252321
899	RS Pertamina Prabumulih	Rumah Sakit Umum	104.22618407	-3.43547967000001
900	RS AR Bunda Prabumulih Timur	Rumah Sakit Umum	104.25482679	-3.40969660000002
901	RSUD Kayuagung	Rumah Sakit Umum	104.82534908	-3.40761772000002
902	RSUD Rupit	Rumah Sakit Umum	102.909113253	-2.72357719299998
903	RSUD Rupit	Rumah Sakit Umum	102.900733506	-2.697678091
904	Rumah Sakit Umum Daerah Bayunglencir	Rumah Sakit Umum	103.679417	-2.073757
905	Puskeswan Pusat Kesehatan Hewan	Rumah Sakit Khusus	102.96219	-2.042643
906	RSUD Sekayu	Rumah Sakit Umum	103.857313733	-2.89152494500001
907	Rumah Bersalin Yayasan Buah Delima Sekayu	Rumah Sakit Khusus	103.836429623	-2.868574002
908	RSUD Banyuasin Tiga	Rumah Sakit Umum	104.375770853	-2.86847277800001
909	RSUD Sungaililinjaya	Rumah Sakit Umum	104.112284281	-2.54122079899997
910	RS Bhayangkara Ariokemuning	Rumah Sakit Umum	104.737114046	-2.958788083
911	RS Bersalin Pahlawan	Rumah Sakit Khusus	104.743358168	-2.96232366100003
912	RS Pangkalan TNI AU Talangbetutu	Rumah Sakit Umum	104.700512023	-2.90930676900001
913	RS Myria Sukarami	Rumah Sakit Umum	104.72620293	-2.941556741
914	RS Ernaldi Bahar Alang-alanglebar	Rumah Sakit Umum	104.682097894	-2.92334255499998
915	RS Khusus Mata Sukarami	Rumah Sakit Khusus	104.733471647	-2.95000838499999
916	RS Hermia Palembang	Rumah Sakit Umum	104.748192044	-2.95511433000001
917	RSUP Dr.M. Husein Palembang	Rumah Sakit Khusus	104.749044264	-2.96685750900002
918	RSIA Bunda Demanglebardaun	Rumah Sakit Umum	104.734187228	-2.96805726999997
919	RSI Siti Khadijah Demanglebardaun	Rumah Sakit Umum	104.731234862	-2.97141297899998
920	RSIA Mitra Ananda Lorokpakjo	Rumah Sakit Umum	104.729013913	-2.96434675099999
921	RSIA Graha Mandiri Siringagung	Rumah Sakit Umum	104.726025354	-2.96849857000001
922	Rumah Barsalin Sembilansepuluh Ulu	Rumah Sakit Khusus	104.769861495	-2.99402113600001
923	Rumah Barsalin Nusantara Duapuluhenam Ilir	Rumah Sakit Khusus	104.75308884	-2.98847166899998
924	RS Khusus Paru-paru Talangsemut	Rumah Sakit Khusus	104.750541746	-2.99037095699998
925	RS Dr. A.K. Gani Sembilanbelas Ilir	Rumah Sakit Umum	104.760242507	-2.99030075299999
926	RS Muhammadiyah Silaberanti	Rumah Sakit Umum	104.776214251	-2.99624801900001
927	RS Pertamina Komperta	Rumah Sakit Umum	104.824304921	-2.99321702899999
928	RS Karya Asih Charitas Srimulya	Rumah Sakit Umum	104.795509664	-2.93768144799998
929	RS Pelabuhan Sungaibuah	Rumah Sakit Umum	104.776847634	-2.97911313399999
930	RS Sungaikundur	Rumah Sakit Umum	104.863199878	-2.97969727100002
931	RSU Charitas Purwodadi	Rumah Sakit Umum	105.10899168	-2.66737720899999
932	RS R.K. Charitas Palembang	Rumah Sakit Umum	104.753865446	-2.97629460399997
933	RS Daerah Kolonel Abundjani Merangin	Rumah Sakit Umum	102.275369346	-2.06148127400002
934	RSUD Sarolangun	Rumah Sakit Umum	102.714307323	-2.37502204600003
935	Balai Kesehatan Bayunglencir	Rumah Sakit Khusus	104.0965558	-1.79794170000002
936	RSUD Sungaigelam	Rumah Sakit Umum	103.8448575	-1.74939330000001
937	Rumah Sakit Umum Daerah Sungai Bahar	Rumah Sakit Umum	103.430609	-1.96621399999998
938	RSUD Haji Abdoel Madjid Batoe Batanghari	Rumah Sakit Umum	103.266466	-1.70344999999998
939	Rumah Bersalin Paal Merah	Rumah Sakit Khusus	103.644488978	-1.64905748199999
940	Pusat Kesehatan Masyarakat Terpadu	Rumah Sakit Khusus	103.580820297	-1.64496651500002
941	RSUD Haji Abdul Manap	Rumah Sakit Umum	103.579756986	-1.64120716299999
942	Rumah Sakit Royal Prima	Rumah Sakit Umum	103.623889573	-1.64024564800002
943	Klinik Bersalin Erni	Rumah Sakit Khusus	103.652385927	-1.63799607300001
944	Rumah Bersalin Dewi Kotajambi	Rumah Sakit Khusus	103.58752872	-1.629285729
945	Siloam Hospital	Rumah Sakit Umum	103.635580176	-1.62857951799998
946	Nanoku Pusat Kesehatan Keluarga	Rumah Sakit Khusus	103.621553997	-1.62852843600001
947	Rumah Bersalin Permata Bunda	Rumah Sakit Khusus	103.610171755	-1.62711958
948	Rumah Bersalin Nurma Salim	Rumah Sakit Khusus	103.58048156	-1.62585654700001
949	Rumah Bersalin Budi Waluyo	Rumah Sakit Khusus	103.59283724	-1.62436096699997
950	RS Medikal Center Mayang	Rumah Sakit Khusus	103.587980716	-1.62311756499997
951	Rumah Bersalin Permata Bunda	Rumah Sakit Khusus	103.603775271	-1.62102038299997
952	Pusat Pengobatan Hindustan	Rumah Sakit Khusus	103.592460736	-1.61989013499999
953	Rumah Sakit Berkah Husada Telanaipura	Rumah Sakit Umum	103.557064007	-1.61939703500002
954	Rumah Sakit Ibu dan Anak Telanaipura	Rumah Sakit Umum	103.555806563	-1.619307306
955	Rumah Bersalin Mawar	Rumah Sakit Khusus	103.553626747	-1.61759613499999
956	Rumah Bersalin Wisma Yati	Rumah Sakit Khusus	103.569319299	-1.61688481700003
957	Rumah Sakit Kambang	Rumah Sakit Umum	103.589577159	-1.61689331600002
958	Rumah Sakit Jiwa Kotabaru	Rumah Sakit Khusus	103.551770542	-1.61410526200001
959	RS Markuban Jambi	Rumah Sakit Khusus	103.567343226	-1.61299674700001
960	Rumah Bersalin Ida	Rumah Sakit Khusus	103.593465833	-1.60571466699997
961	Rumah Sakit Islam Arafah	Rumah Sakit Umum	103.602024188	-1.60283803700003
962	RSUD Radenmattaher Jambi	Rumah Sakit Khusus	103.580294991	-1.60276646199998
963	Laboratorium Klinik Medika	Rumah Sakit Khusus	103.618440686	-1.60175481700003
964	Palang Merah Indonesia Jambi	Rumah Sakit Khusus	103.579063884	-1.60146343700001
965	Rumah Sakit Bhakti Lestari	Rumah Sakit Umum	103.632071256	-1.60007055
966	Rumah Bersalin desta	Rumah Sakit Khusus	103.575520799	-1.59780901699997
967	Rumah Sakit Bratanata Sulanjana	Rumah Sakit Umum	103.618416983	-1.593427437
968	RS St.Theresia	Rumah Sakit Khusus	103.617283095	-1.59190994300002
969	RS Bhayangkara	Rumah Sakit Khusus	103.618527187	-1.58913596000002
970	Rumah Sakit Budi Graha	Rumah Sakit Umum	103.625828171	-1.58789242099999
971	Pusat Kesehatan Pelabuhan	Rumah Sakit Khusus	103.636308058	-1.58285879599998
972	Bidan Sungairambai	Rumah Sakit Khusus	102.393653748	-1.36699937600002
973	Bidan Pulauterbakar	Rumah Sakit Khusus	102.062589727	-1.93279397800001
974	Bidan Muarakibul	Rumah Sakit Khusus	102.016522016	-1.93006722299998
975	Bidan Tirtamulya	Rumah Sakit Khusus	102.435166395	-1.64319342900001
976	Bidan Datar	Rumah Sakit Khusus	102.018149662	-1.57897904800001
977	Bidan Tebat	Rumah Sakit Khusus	102.045892164	-1.530360347
978	Bidan Mangunjoyo	Rumah Sakit Khusus	102.050008549	-1.50177875200001
979	RSUD H.Hanafie Muarabungo	Rumah Sakit Umum	102.110390608	-1.50553120299998
980	RSU Sultan Thaha Saifudin Muaratebo	Rumah Sakit Umum	102.440003367	-1.46777783200002
981	Rumah Sakit Bersalin Ayumas	Rumah Sakit Khusus	102.12303995	-1.46484181900001
982	RSU Bersaudara Muarabungo	Rumah Sakit Umum	102.124050425	-1.45391884600002
983	Rumah Sakit DKT Sungaipenuh	Rumah Sakit Umum	101.393407033	-2.06381796300002
984	Rumah Sakit Mayjen H.A Thalib Kota Sungai Penuh	Rumah Sakit Umum	101.390072024	-2.05849398599997
985	Rumah Sakit Mayjen H.A Thalib Kota Sungai Penuh	Rumah Sakit Umum	101.390022006	-2.05967995600002
986	Rumah Sakit Dkt	Rumah Sakit Umum	101.393520003	-2.06395895700001
987	Instalasi Rawat Jalan RSUD Muko-muko	Rumah Sakit Umum	101.105909966	-2.56378900599998
988	RSUD Muko-muko	Rumah Sakit Umum	101.144891991	-2.522038958
989	Bidan Nani Sartika Airbatu	Rumah Sakit Khusus	101.079483721	-1.50743741500003
990	Bidan Putri Ayunda Lubukjaring	Rumah Sakit Khusus	101.084025284	-1.51237859899999
991	Bidan Siska Srinengsih Pauhduo	Rumah Sakit Khusus	101.085862205	-1.51677989900003
992	Bidan Dian Balantik	Rumah Sakit Khusus	101.077785669	-1.53549410599999
993	Bidan Mevial Renanta Jajangkambing	Rumah Sakit Khusus	101.077256672	-1.52726706599998
994	Bidan Sisca Pangkonina	Rumah Sakit Khusus	101.141281232	-1.59534504999999
995	Bidan Yola Batubajarang	Rumah Sakit Khusus	101.085888994	-1.54449121900001
996	Bidan Sungaitelang	Rumah Sakit Khusus	101.789306057	-1.69662140100002
997	Bidan Lubukkayuaro	Rumah Sakit Khusus	101.910290465	-1.656658634
998	Bidan Lubukberingin	Rumah Sakit Khusus	101.866586248	-1.70960966400003
999	Bidan Talangpamesun	Rumah Sakit Khusus	101.787875735	-1.22943703700003
1000	Bidan Alfianotasari Arniza Batubajarang	Rumah Sakit Khusus	101.086864794	-1.54094609800001
1001	Bidan Nengsih Ampalu	Rumah Sakit Khusus	100.690185955	-1.53222968799997
1002	Bidan Hj Enirum Ampingparak	Rumah Sakit Khusus	100.660415204	-1.63072924599999
1003	Bidan Salhuda Noverma Ujungjalan	Rumah Sakit Khusus	101.073864829	-1.52217107400003
1004	RSUD Solok Selatan	Rumah Sakit Umum	101.061476945	-1.485023017
1005	RSUD Dr. Muhammad Zain Pesisir Selatan	Rumah Sakit Umum	100.579887	-1.345015999
1006	RSU BKM Karangsago	Rumah Sakit Umum	100.554994	-1.31788299999999
1007	RSUD Sawahlunto	Rumah Sakit Umum	100.7789749	-0.683291100000019
1008	RSUD Dr. Achmad Mochtar Bukittinggi	Rumah Sakit Umum	100.366734474	-0.298801561000005
1009	Rumah Bersalin Sulia Bukittinggi	Rumah Sakit Khusus	100.364583824	-0.298673928000028
1010	RS Khusus THT Dan Bedah	Rumah Sakit Umum	100.36543392	-0.301731618000019
1011	Rumah Bersalin Aria Bunda	Rumah Sakit Khusus	100.376064446	-0.302370660000008
1012	RS Islam Ibnusina Bukittinggi	Rumah Sakit Umum	100.370796371	-0.310826745999975
1013	RS Madina Bukittinggi	Rumah Sakit Umum	100.374248764	-0.311190913000019
1014	RS Tentara IV Bukittinggi	Rumah Sakit Umum	100.371990445	-0.312633926999979
1015	RSUD Achmad Darwis Suliki	Rumah Sakit Umum	100.465003	-0.0996969999999919
1016	RS Umum Mutiara Biru Agam	Rumah Sakit Umum	99.9479565	-0.414861599999995
1017	RS Ibu Dan Anak	Rumah Sakit Umum	100.0424278	-0.322744300000011
1018	RSU Lubukbasung	Rumah Sakit Umum	100.0315573	-0.314000099999987
1019	RSUD Prof. Dr. Ma Hanafiah Sm Batusangkar	Rumah Sakit Umum	100.599472194	-0.450732071000004
1020	RS Prof Dr. MA Hanapiah Batusangkar	Rumah Sakit Umum	100.599771147	-0.451424436000025
1021	RSUD Gunungtalang	Rumah Sakit Umum	100.613125	-0.946984998999994
1022	RS Ibu dan Anak Permata Bunda Solok	Rumah Sakit Umum	100.663930658	-0.801805349999995
1023	RSUD Solok	Rumah Sakit Umum	100.668202324	-0.801482557999975
1024	RS Bersalin Pasirjambak	Rumah Sakit Umum	100.3320933	-0.845577499000001
1025	RSUD Dr. Rasidin Padang	Rumah Sakit Umum	100.3939595	-0.879628301000025
1026	Rumah Sakit Indarung Dua	Rumah Sakit Umum	100.475025518	-0.949004300000013
1027	RS Islam Siti Rahmah	Rumah Sakit Umum	100.384074115	-0.871055006999995
1028	RS Ibnusina	Rumah Sakit Umum	100.400525144	-0.460849040000028
1029	RSUD Padangpanjang	Rumah Sakit Umum	100.418437436	-0.46002947300002
1030	RS TMC Pariaman	Rumah Sakit Umum	100.128928448	-0.638002574999973
1031	RS Medika Pariaman	Rumah Sakit Umum	100.1262056	-0.631040701000018
1032	RSUD Padangpariaman	Rumah Sakit Umum	100.28132	-0.616975000000025
1033	Bidan Leli Herawati Mondang	Rumah Sakit Khusus	99.958135497	0.986477499999978
1034	Rumah Bersalin Umum Lia Lumbandolok	Rumah Sakit Khusus	99.510043002	0.999012401000016
1035	RSU Permata Madina Panyabungan	Rumah Sakit Umum	99.561792295	0.871971495000025
1036	RSU Armana Kayujat Panyabungan	Rumah Sakit Umum	99.562619	0.864817898000013
1037	RS Ibnu Sina Pasaman Barat	Rumah Sakit Umum	99.8272592	0.107924000000025
1038	RSUD Pasaman Barat	Rumah Sakit Umum	99.817148	0.0528489999999806
1039	RSUD Pasaman	Rumah Sakit Umum	100.167521692	0.140145099999984
1040	RS Natal	Rumah Sakit Umum	99.111869	0.556797899999992
1041	RSUD Sipirok	Rumah Sakit Umum	99.2671378	1.60346909999998
1042	RS TNI AD	Rumah Sakit Khusus	98.80013	1.72765700000002
1043	RSU Sayang Ibu	Rumah Sakit Umum	99.2710555	1.3716134
1044	UPT Balai Keswan	Rumah Sakit Khusus	99.3044508	1.33631500000001
1045	RS TNI AD Padangsidimpuan	Rumah Sakit Khusus	99.2500228	1.39610870000001
1046	RSUD Bagian Mata Padangsidimpuan	Rumah Sakit Umum	99.2759447	1.3755324
1047	Pusat Kesehatan Hewan Hadungdung	Rumah Sakit Khusus	99.6497988	1.45091939999998
1048	RSUD Padanglawas Utara	Rumah Sakit Umum	99.6435702	1.4642523
1049	RSUD Kota Sibolga	Rumah Sakit Umum	98.7778736	1.74388740000001
1050	RS Meta Medika	Rumah Sakit Umum	98.7816241	1.74128949999999
1051	RSU Padanglawas	Rumah Sakit Umum	99.735855101	1.05054710399997
1052	RSUD Kotapinang	Rumah Sakit Umum	100.093905573	1.89335001199998
1053	RS Bersalin Nirmala Pahieme	Rumah Sakit Khusus	98.57445	1.91291111100003
1054	RSUD Aekkanopan	Rumah Sakit Umum	99.653835433	2.56761894300001
1055	Rumah Sakit Indrya Husada PTPN Tiga	Rumah Sakit Khusus	99.660714382	2.55357389400001
1056	Rumah Sakit Radiva Ledong Timur	Rumah Sakit Khusus	99.652756763	2.58156693400002
1057	Persiapan RSU Negerilama	Rumah Sakit Khusus	100.086430899	2.31436133599999
1058	RSU Parparean Dua	Rumah Sakit Umum	99.156690843	2.43418105299997
1059	Rumah Sakit Kusta Hutasalam Sintongmarnipi	Rumah Sakit Khusus	99.158564361	2.34060138199999
1060	Rumah Sakit HKBP Balige Satu	Rumah Sakit Khusus	99.066887211	2.33086404199997
1061	RSU Parapat	Rumah Sakit Umum	98.950822675	2.66442003200001
1062	RSU Pangururan	Rumah Sakit Umum	98.707252444	2.596235853
1063	RSU Pusat Sidikalang	Rumah Sakit Umum	98.319507274	2.73963956400002
1064	RSUD Doloksanggul	Rumah Sakit Umum	98.751487681	2.26238850200002
1065	Rumah Sakit HKBP Nainggolan	Rumah Sakit Khusus	98.887382642	2.436359262
1066	Rumah Sakit Umum Hadi Husada Tanjungbalai	Rumah Sakit Umum	99.804747494	2.96298765500001
1067	Rumah Sakit Umum Simatupang	Rumah Sakit Umum	99.622116423	2.981253165
1068	Rumah Sakit Satio Husodo	Rumah Sakit Umum	99.632590018	2.98049583599999
1069	Rumah Sakit Seidadap	Rumah Sakit Umum	99.667595019	2.953453782
1070	Rumah Sakit Umum H. Djamaludin Kisaran	Rumah Sakit Umum	99.611890356	2.97897478099998
1071	Rumah Sakit Umum Ibu Kartini	Rumah Sakit Umum	99.607370825	2.97416379600003
1072	Rumah Sakit Ibu dan Anak Namaryna	Rumah Sakit Umum	99.632939977	2.96299112499997
1073	Rumah Sakit Insani Sumberjaya	Rumah Sakit Umum	99.079606069	2.978586135
1074	Rumah Sakit Perumnas Batu Enam Lestariindah	Rumah Sakit Umum	99.133820169	2.968018546
1075	Rumah Sakit Denkesyah Siantar Barat	Rumah Sakit Umum	99.057627333	2.95149614600001
1076	Rumah Sakit Umum Harapan Pematangsiantar	Rumah Sakit Umum	99.066086226	2.94199608399998
1077	Rumah Sakit Umum Vita Insani Pematangsiantar	Rumah Sakit Umum	99.071641001	2.96126155899998
1078	Rumah Sakit Umum Pematangsiantar	Rumah Sakit Umum	99.069694428	2.95851607600002
1079	Rumah Sakit Suaka Insan Pematangsiantar	Rumah Sakit Umum	99.051967039	2.95830884499998
1080	Rumah Sakit Umum Manuela Pematangsiantar	Rumah Sakit Umum	99.045821049	2.95740451900002
1081	Rumah Sakit Balimbingan	Rumah Sakit Umum	99.166725979	2.891973366
1082	Rumah Sakit GKPS Pematangraya	Rumah Sakit Umum	98.844556172	2.96521105400001
1083	RSU Kasih Ibu Rantauutara	Rumah Sakit Umum	99.822280546	2.095141641
1084	RSUD Tarutung	Rumah Sakit Umum	98.961072222	2.02677222300002
1085	Pondok Bersalin Sisoding	Rumah Sakit Khusus	98.792857583	2.11802849100002
1086	Rumah Sakit Bersalin Santa Maria Pangaribuan	Rumah Sakit Khusus	98.407049194	2.06781863999998
1087	RSUD Kampungsolok	Rumah Sakit Umum	98.398772223	2.01283888900002
1088	Panti Rehabilitasi Santo Antonius Besamat	Rumah Sakit Khusus	98.722729118	3.35183431600001
1089	RSU Sembiring Delitua Barat	Rumah Sakit Umum	98.683391158	3.48770605800001
1090	RSU Theotokos Delitua	Rumah Sakit Umum	98.666904354	3.49339984300002
1091	RSU Anirma Delitua	Rumah Sakit Umum	98.682920997	3.49365871999998
1092	RSUD H. Syahudin Kutacane Purwodadi	Rumah Sakit Umum	97.797984752	3.522354683
1093	RSU Bidadari Kebunlada	Rumah Sakit Umum	98.492700548	3.62942784900002
1094	RS Umum Tebingtanjungselamat	Rumah Sakit Umum	98.272381746	3.75723545699998
1095	Rumah Sakit Umum INSANI Stabat	Rumah Sakit Umum	98.457331945	3.76224649900001
1096	Rumah Sakit Umum Pekantanjungpura	Rumah Sakit Umum	98.426276748	3.90323365299997
1097	Rumah Bersalin Indah Delitua	Rumah Sakit Khusus	98.670348589	3.50483625099997
1098	Rumah Sakit Umum Hidayah Sukamakmur	Rumah Sakit Umum	98.679645657	3.51473672499998
1099	RSU H. Adam Malik Kemenangantani	Rumah Sakit Umum	98.610003067	3.51791268400001
1100	Rumah Sakit Umum Ar Ridho Gedungjohor	Rumah Sakit Umum	98.67541271	3.518598252
1101	RS Bukit Permai Simpangselayang	Rumah Sakit Umum	98.618708585	3.51979802599999
1102	Rumah Sakit jiwa Daerah Mangga	Rumah Sakit Umum	98.628953728	3.52170199900002
1103	RS Jiwa Bona Karsa Simpangselayang	Rumah Sakit Umum	98.630562386	3.52920242300002
1104	RSU Mitra Sejati Pangkalanmasyhur	Rumah Sakit Umum	98.680285001	3.54079181200001
1105	RSU Fajar Sarirejo	Rumah Sakit Umum	98.669558924	3.54839640799997
1106	RSU Methodist Tanjungsari	Rumah Sakit Umum	98.637638157	3.55492523200002
1107	RSU Ridos Medan Tenggara	Rumah Sakit Umum	98.717609692	3.55604793499998
1108	RS Estomihi Sudirejo Dua	Rumah Sakit Umum	98.694928774	3.55671919999997
1109	RSU Margareth Tanjungsari	Rumah Sakit Umum	98.626308969	3.56099108199999
1110	Rumah Bersalin Sari Sudirejo Satu	Rumah Sakit Khusus	98.700059522	3.561190028
1111	RSU Bahagia Teladan Timur	Rumah Sakit Umum	98.701733688	3.56292756699997
1112	Rumah Bersalin Maria Teladan Timur	Rumah Sakit Khusus	98.697654606	3.56387615
1113	Rumah Sakit USU Merdeka	Rumah Sakit Umum	98.657450808	3.567598347
1114	RSU Harapan Mama Medan Tenggara	Rumah Sakit Umum	98.724142413	3.56975590799999
1115	RSU Prof. Dr. Boloni Polonia	Rumah Sakit Umum	98.668596418	3.57108546699999
1116	RSU Siti Hajar Merdeka	Rumah Sakit Umum	98.660429754	3.57128150400001
1117	RS TNI AU Sukadamai	Rumah Sakit Umum	98.677308051	3.57209407599998
1118	RS Stella Maris Jati	Rumah Sakit Umum	98.680706787	3.57263878999998
1119	RS Setia Budi Tanjungrejo	Rumah Sakit Umum	98.64334853	3.57317483399999
1120	RSI Al Ummah Kotamatsum Dua	Rumah Sakit Umum	98.699731174	3.57415403900001
1121	RS Shanta Elisabeth Jati	Rumah Sakit Umum	98.676608382	3.57555746000003
1122	RS Ibu Dab Anak Badrul Aini Tegalsari Tiga	Rumah Sakit Umum	98.705636838	3.57721379100002
1123	RSU Bina Kasih Sunggal	Rumah Sakit Umum	98.613057125	3.57826489399997
1124	RSU Herna Petisah Hulu	Rumah Sakit Umum	98.665766128	3.579497968
1125	RS Adenin Adenan Masjid	Rumah Sakit Umum	98.685809093	3.57965888000001
1126	RSU Rahmat Setia Denai	Rumah Sakit Umum	98.729154567	3.58023366700002
1127	RSUD Permata Bunda Masjid	Rumah Sakit Umum	98.685511632	3.58061773999998
1128	Hayamwuruk Medical Center Petisah Hulu	Rumah Sakit Umum	98.663289257	3.58157782400002
1129	RSU Muhammadiyah Tegalsarimandala Satu	Rumah Sakit Umum	98.710803361	3.58296923400002
1130	Rumah Sakit Methodis Seirengaspermata	Rumah Sakit Umum	98.692587856	3.58355132299999
1131	RSU Materna Petisahtengah	Rumah Sakit Umum	98.671247806	3.58450284399999
1132	RSU Bunda Thamrin Seisikambing D	Rumah Sakit Umum	98.651366593	3.58499303600001
1133	RS Bunda Tamrin Seisikambing D	Rumah Sakit Umum	98.650304095	3.58503786199998
1134	Rs Bersalin Bromo II Tembung	Rumah Sakit Umum	98.738175223	3.58536586999998
1135	Rumah Sakit Columbia Asia Petisahtengah	Rumah Sakit Umum	98.676884028	3.58548191400001
1136	Rumah Sakit Umum Deli Pusatpasar	Rumah Sakit Umum	98.688382088	3.58606491299997
1137	Rumah Sakit Islam Malahayati Petisahtengah	Rumah Sakit Umum	98.672660616	3.58684647600001
1138	RSU Sarah Petisahtengah	Rumah Sakit Umum	98.663089078	3.58728628300003
1139	Rumah Sakit Khusus Bedah Kenanganbaru	Rumah Sakit Umum	98.723659691	3.58814801699998
1140	RS Rasivia Gangbuntu	Rumah Sakit Umum	98.682285162	3.589346804
1141	RSU Advent Medan Seisikambing D	Rumah Sakit Umum	98.649878923	3.59023960299999
1142	Rumah Sakit Hisarma AKBPER Seisikambing C Dua	Rumah Sakit Umum	98.641892029	3.59083358499998
1143	RS Ibu & Anak Petisahtengah	Rumah Sakit Umum	98.66496062	3.59089664700002
1144	RSU Bandung Seiputih Barat	Rumah Sakit Umum	98.65004934	3.59197665200003
1145	Rumah Bersalin Kasih Ibu Sejati Seisikambing C Dua	Rumah Sakit Khusus	98.644642764	3.59440433399999
1146	RSU Mandala Bantan Timur	Rumah Sakit Umum	98.711591685	3.59584314099999
1147	Rumah Sakit Mandiri Perintis	Rumah Sakit Umum	98.683975472	3.596530567
1148	RSU Full Bethesda Payageli	Rumah Sakit Umum	98.589881785	3.59651108000003
1149	Rumah Bersalin Bunda Natama Seisikambing C Dua	Rumah Sakit Khusus	98.644816067	3.59679655999997
1150	RSU Martondi Bandarselamat	Rumah Sakit Umum	98.716606569	3.59740077499998
1151	RSU Sari Mutiara Dwikora	Rumah Sakit Umum	98.644023223	3.59801756600001
1152	RSU Tembakau Deli Kesewan	Rumah Sakit Umum	98.673908033	3.59855349600002
1153	RSU Dr. Pringadi Perintis	Rumah Sakit Umum	98.687963646	3.59858557299998
1154	RSU Melati Gaharu	Rumah Sakit Umum	98.679094193	3.59936050900001
1155	RSU Kesdam Kesewan	Rumah Sakit Umum	98.673403458	3.59950322999998
1156	RSU Latersia Sumbermelati	Rumah Sakit Umum	98.53994209	3.60236751000002
1157	RS Harapan Ibu Seiagul	Rumah Sakit Umum	98.655519312	3.60410144100001
1158	RSU Latersia Sumberkarya	Rumah Sakit Umum	98.522894676	3.607388641
1159	Rumah Bersalin Sejahtera Karangberombak	Rumah Sakit Khusus	98.665493323	3.61156878399999
1160	Rumah Sakit Haji Medanestate	Rumah Sakit Umum	98.714881573	3.61403737900002
1161	RSU Helvetia	Rumah Sakit Umum	98.649941322	3.61545302000002
1162	RSU Sufinah Aziz Helvetia Timur	Rumah Sakit Umum	98.66301513	3.61697784900002
1163	RSI Anak Glugurdarat Satu	Rumah Sakit Umum	98.678232207	3.61806901
1164	RSU Imelda Pekerja Indonesia	Rumah Sakit Umum	98.675105857	3.62315219700002
1165	Rumah Bersalin Ibu Anak Pulobrayan Bengkelbaru	Rumah Sakit Khusus	98.685565628	3.633107397
1166	RSU Martha Friska Hospital Pulobrayankota	Rumah Sakit Umum	98.66902407	3.63349952499999
